dataset_run_id,jira_issue_key,jira_shadow_issue_id,query_text,candidate_episode_id,candidate_scenario_id,candidate_severity,candidate_incident_type,candidate_root_cause_category,candidate_services,label,bm25_raw,text_score,service_overlap,severity_match,incident_term_match,telemetry_strength,baseline_score,raw_telemetry_bm25_raw,raw_telemetry_text_score,raw_telemetry_service_overlap,raw_telemetry_activity_signal,raw_telemetry_alert_signal,raw_telemetry_log_signal,raw_telemetry_trace_signal,raw_telemetry_query_service_delta_signal,raw_telemetry_restart_signal,raw_telemetry_outage_signal,raw_telemetry_traffic_pressure_signal,raw_telemetry_latency_signal,raw_telemetry_restart_event_signal,raw_telemetry_rollout_unavailable_signal,raw_telemetry_recovery_complete_signal,raw_telemetry_recovery_incomplete_signal,raw_telemetry_service_local_delta_signal,raw_telemetry_shape_alignment,raw_telemetry_confusion_penalty,raw_telemetry_score,provenance_alert_overlap_count,provenance_trace_overlap_count,window_count,alert_fingerprint_count,trace_count,exact_log_entries,service_context_log_entries,namespace_context_log_entries,scoring_policy,rank,raw_telemetry_rank,query_id,query_dataset_run_id,original_jira_issue_key,candidate_dataset_run_id,candidate_original_jira_issue_key,candidate_same_dataset_run,candidate_scope,candidate_scenario_family,candidate_service_overlap_bucket,global_candidate_count_for_query,split,source_dataset_run_id
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-frontend-pod-restart-major-20260519T053549Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-b-r03-cartservice-pod-restart-nearmiss-20260519T064509Z,cartservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""cartservice"",""checkoutservice"",""frontend""]",0,0.246738,0.063752,0.5,0.0,0.0,1.0,0.205064,0.045342,0.814003,0.5,0.864522,0.90309,1.0,0.899946,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.555627,8,0,9,12,500,13468,27144,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,60,39,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r03,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-b-r03
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-frontend-pod-restart-major-20260519T053549Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-b-r03-loadgenerator-traffic-spike-nearmiss-20260519T064918Z,loadgenerator-traffic-spike-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.901592,0.232954,1.0,0.0,0.0,1.0,0.448125,0.049579,0.890064,1.0,0.855897,0.979521,1.0,0.826189,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.942772,8,0,9,18,300,12431,17020,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,35,4,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r03,,False,cross_run_hard_negative,near_miss,exact_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-b-r03
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-frontend-pod-restart-major-20260519T053549Z,Intermittent slowness reported around checkoutservice Incident Major checkoutservice frontend productcatalogservice,2026-05-19-dataset-v3-compact-compact-b-r03-baseline-normal-traffic-20260519T065343Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.208155,0.312163,1.0,0.0,0.0,0.83693,0.488428,0.048833,0.876664,1.0,0.714272,0.650515,0.831942,0.668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693119,7,0,3,7,100,2126,5549,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,17,35,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1006,2026-05-19-dataset-v3-compact-compact-b-r03,,False,cross_run_hard_negative,baseline,exact_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-b-r03
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-baseline-normal-traffic-20260519T015715Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.225026,0.023814,0.4,0.0,0.0,0.837514,0.149848,0.064315,0.011027,0.4,0.714551,0.650515,0.832553,0.668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242848,7,0,3,7,100,2138,5343,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,39,42,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-productcatalog-latency-major-20260519T015906Z,productcatalog-latency-major,major,degradation,dependency_latency,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.132629,0.119862,0.4,1.0,0.0,1.0,0.305924,0.055138,0.009454,0.4,0.845005,0.874094,0.994876,0.899946,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.520696,0.0,0.5,0.222476,7,0,9,10,500,9538,16377,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,32,50,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1001,False,cross_run_hard_negative,latency,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-paymentservice-unavailable-critical-20260519T020455Z,paymentservice-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""paymentservice""]",0,0.136597,0.014456,0.4,0.0,0.0,1.0,0.147951,0.05256,0.009012,0.4,0.853552,0.919425,1.0,0.899946,0.866197,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.866197,0.866197,0.133803,0.443788,8,0,9,14,500,10824,16439,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,59,25,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-recommendationservice-pod-restart-nearmiss-20260519T020954Z,recommendationservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""frontend"",""recommendationservice""]",0,0.01899,0.00201,0.2,0.0,0.0,1.0,0.081105,0.058142,0.009969,0.2,0.862769,0.885426,1.0,0.926291,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.203602,8,0,6,14,600,12398,22563,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,64,53,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,checkoutservice-pod-restart-major,major,degradation,workload_restart,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,4.33225,0.458465,0.6,1.0,0.0,1.0,0.552156,3.449482,0.591428,0.6,0.876071,0.979521,1.0,0.926291,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.510658,8,0,12,14,600,14207,28025,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,11,17,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,False,cross_run_hard_negative,restart,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-cart-redis-degradation-critical-20260519T021846Z,cart-redis-degradation-critical,critical,outage,dependency_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,5.656233,0.598577,1.0,0.0,0.0,1.0,0.649218,5.712751,0.979474,1.0,0.877264,0.874094,1.0,0.899946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.972256,7,0,12,7,500,16939,31076,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,8,2,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,exact_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-productcatalog-bad-config-critical-20260519T022439Z,productcatalog-bad-config-critical,critical,degradation,bad_configuration,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.164404,0.017398,0.4,0.0,0.0,0.989342,0.149356,0.057028,0.009778,0.4,0.844621,0.874094,0.981907,0.926291,0.671211,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.671211,0.671211,0.164394,0.397059,7,0,9,10,600,8464,15759,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,48,30,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1005,False,cross_run_hard_negative,configuration,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-loadgenerator-noisy-high-traffic-nearmiss-20260519T023029Z,loadgenerator-noisy-high-traffic-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,3.123219,0.330518,0.4,0.0,0.0,1.0,0.321785,0.055433,0.009504,0.4,0.850512,0.956907,1.0,0.826189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.485831,8,0,9,15,300,11587,17932,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,20,23,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-productcatalog-latency-nearmiss-20260519T023453Z,productcatalog-latency-nearmiss,minor,near_miss,dependency_latency,"[""frontend"",""productcatalogservice""]",0,0.02041,0.00216,0.2,0.0,0.0,0.988741,0.080963,0.056178,0.009632,0.2,0.845654,0.916254,0.981264,0.926291,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.122292,8,0,6,17,600,8414,15031,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,69,65,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r01-baseline-normal-traffic-20260519T023838Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.209039,0.022122,0.4,0.0,0.0,0.837465,0.148916,0.055086,0.009445,0.4,0.733266,0.650515,0.827301,0.767732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245447,7,0,3,7,200,2037,5240,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,55,41,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r01,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r01
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-baseline-normal-traffic-20260519T024056Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.214807,0.022732,0.4,0.0,0.0,0.834813,0.149199,0.063595,0.010904,0.4,0.732249,0.650515,0.824385,0.767732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245763,7,0,3,7,200,1983,5256,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,52,40,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-latency-major-20260519T024248Z,productcatalog-latency-major,major,degradation,dependency_latency,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.187304,0.125648,0.4,1.0,0.0,1.0,0.309106,0.055986,0.009599,0.4,0.848105,0.821726,0.995556,0.926291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.271079,7,0,9,7,600,9598,16119,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,25,32,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1001,False,cross_run_hard_negative,latency,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-paymentservice-unavailable-critical-20260519T024838Z,paymentservice-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""paymentservice""]",0,0.135452,0.014334,0.4,0.0,0.0,1.0,0.147884,0.051407,0.008814,0.4,0.861246,0.919425,1.0,0.948573,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176609,8,0,9,14,700,10540,16379,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,60,58,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-recommendationservice-pod-restart-nearmiss-20260519T025337Z,recommendationservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""frontend"",""recommendationservice""]",0,0.018469,0.001955,0.2,0.0,0.0,1.0,0.081075,0.05753,0.009864,0.2,0.860859,0.909772,1.0,0.899946,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.204047,8,0,6,17,500,12750,22906,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,66,52,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-checkoutservice-pod-restart-major-20260519T025802Z,checkoutservice-pod-restart-major,major,degradation,workload_restart,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,4.471637,0.473216,0.6,1.0,0.0,1.0,0.560269,3.529068,0.605073,0.6,0.875992,0.979521,1.0,0.926291,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.515288,8,0,12,14,600,14185,28205,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,10,16,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1003,False,cross_run_hard_negative,restart,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-cart-redis-degradation-critical-20260519T030229Z,cart-redis-degradation-critical,critical,outage,dependency_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,5.065863,0.536101,1.0,0.0,0.0,1.0,0.614855,5.053565,0.866454,1.0,0.883928,0.874094,1.0,0.948573,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.935115,7,0,12,7,700,16880,31089,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,9,3,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,exact_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-bad-config-critical-20260519T030823Z,productcatalog-bad-config-critical,critical,degradation,bad_configuration,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.164404,0.017398,0.4,0.0,0.0,0.984967,0.149268,0.056475,0.009683,0.4,0.842741,0.874094,0.977215,0.926291,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.222192,7,0,9,10,600,8106,15642,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,50,51,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,OBSRV-1005,False,cross_run_hard_negative,configuration,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-loadgenerator-noisy-high-traffic-nearmiss-20260519T031409Z,loadgenerator-noisy-high-traffic-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,3.161823,0.334604,0.4,0.0,0.0,1.0,0.324032,0.05642,0.009673,0.4,0.858309,0.956907,1.0,0.899946,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.487562,8,0,9,15,500,11267,17524,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,19,20,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
2026-05-19-dataset-v3-compact-compact-b-r02,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,shadow-2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend redis-cart,2026-05-19-dataset-v3-compact-compact-a-r02-productcatalog-latency-nearmiss-20260519T031833Z,productcatalog-latency-nearmiss,minor,near_miss,dependency_latency,"[""frontend"",""productcatalogservice""]",0,0.022425,0.002373,0.2,0.0,0.0,0.99045,0.081114,0.062529,0.010721,0.2,0.83658,0.885426,0.985216,0.878495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.119941,8,0,6,14,431,8726,15031,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,63,68,2026-05-19-dataset-v3-compact-compact-b-r02::OBSRV-1007,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,2026-05-19-dataset-v3-compact-compact-a-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,validation,2026-05-19-dataset-v3-compact-compact-a-r02
